id,gender,age,hypertension,heart_disease,ever_married,work_type,Residence_type,avg_glucose_level,bmi,smoking_status,Country,dob,full_name,ssn
57951,Female,55,0,0,Yes,Private,Rural,198.33,26.1,never smoked,US,1963-12-09,Paul Meyer,283919658
57408,Female,55,0,0,Yes,Self-employed,Rural,94.99,50.5,smokes,US,1964-08-16,David Wood,970006053
25654,Male,59,0,0,Yes,Private,Urban,75.27,23.8,smokes,US,1960-09-23,Graciela Brill,695453560
58670,Female,64,0,0,Yes,Private,Rural,182.52,25.9,,US,1954-10-21,William Lewis,217096055
30431,Female,60,0,0,Yes,Private,Urban,110.57,43.7,smokes,US,1958-12-15,Kristie Bermeo,859396146
6689,Male,11,0,0,No,children,Urban,68.36,20.6,,US,2008-09-23,Jane Johnson,196166764
48622,Female,16,0,0,No,Private,Rural,57.24,23.1,formerly smoked,US,2003-05-09,Larry Haught,004108636
46417,Male,70,0,1,Yes,Private,Urban,180.47,29,formerly smoked,US,1949-02-02,Brandon Nugent,642638671
45451,Female,31,0,0,Yes,Private,Rural,149.51,27.9,,US,1987-12-20,John Beebee,032015742
37793,Male,10,0,0,No,children,Rural,95.06,26.3,never smoked,US,2008-11-08,Carolyn Tartt,577776920
1733,Female,62,0,0,Yes,Govt_job,Rural,84.98,21.7,,US,1957-05-05,William Norwood,281642245
50976,Female,37,0,0,Yes,Private,Rural,88.38,33.3,never smoked,US,1982-05-21,Evelyn Brown,286084610
44545,Female,31,0,0,Yes,Private,Rural,120.88,42.7,smokes,US,1988-02-19,Bradley Castro,921322707
25542,Male,32,0,0,Yes,Self-employed,Rural,89.19,28.7,,US,1987-06-14,William Owens,109553404
45199,Female,75,0,0,Yes,Self-employed,Urban,129.42,43.7,smokes,US,1944-10-15,Tyler Jenson,807281152
55826,Male,22,0,0,No,Private,Rural,60.51,24.5,formerly smoked,US,1997-03-02,Jenni Hass,576475968
26527,Female,42,0,0,Yes,Private,Urban,96.08,44.2,smokes,US,1976-11-20,Barbara Herbert,309238392
52254,Male,31,0,0,No,Private,Rural,63.75,30,,US,1987-10-22,Elizabeth Martinez,390107220
61358,Male,55,0,0,Yes,Private,Rural,72.01,21.1,never smoked,US,1963-12-26,Paul Franklin,595283847
64704,Female,70,0,0,Yes,Self-employed,Urban,81.64,39.8,never smoked,US,1949-06-07,Candi Russo,973165520
72179,Female,45,0,0,Yes,Self-employed,Rural,116.1,26.9,never smoked,US,1974-05-27,Johnnie Ward,380346043
67601,Female,37,0,0,Yes,Private,Urban,153,25.1,never smoked,US,1982-03-27,Kevin Johnson,794771267
65829,Male,61,0,0,Yes,Private,Rural,113.51,36.4,never smoked,US,1958-03-20,Samuel Reilly,055667664
25603,Female,75,0,0,Yes,Self-employed,Rural,100.16,32.4,never smoked,US,1944-06-28,Jesse Culbreath,093653384
55928,Male,57,0,0,Yes,Self-employed,Urban,79.84,37.6,smokes,US,1961-12-14,Jordan Thomas,086874328
51358,Female,65,0,0,Yes,Govt_job,Urban,55.25,29.8,smokes,US,1954-07-30,Freddie Cooper,986082547
61513,Female,70,0,0,Yes,Private,Urban,224.98,34.1,formerly smoked,US,1949-10-09,James Scott,779472236
4945,Male,57,0,1,Yes,Private,Urban,92.17,27.4,formerly smoked,US,1962-10-09,Timothy Jones,755305793
17889,Male,26,0,0,No,Private,Urban,102.29,41.1,,US,1993-01-02,Michael Meadows,723033355
54738,Male,53,0,0,Yes,Private,Urban,71.32,30.4,never smoked,US,1966-02-26,Patricia Williams,922557620
23515,Male,13,0,0,No,children,Urban,114.77,23.4,never smoked,US,2006-03-05,Jose Wethington,029805375
34112,Female,64,0,0,Yes,Govt_job,Urban,69.52,23.2,formerly smoked,US,1955-02-02,Susan Scott,651396772
3897,Female,5,0,0,No,children,Urban,85.59,15.8,,US,2013-11-27,Ryan Luker,769297079
1117,Male,65,0,0,Yes,Self-employed,Urban,84.86,33.9,smokes,US,1953-11-15,Nancy Desbiens,112928926
120,Male,68,1,1,Yes,Private,Urban,118.34,,smokes,US,1951-03-30,Yvette Hansen,164791937
35789,Male,39,0,0,Yes,Private,Rural,80.91,23.5,formerly smoked,US,1980-04-20,Carol Kuttner,918734364
20547,Female,82,0,0,No,Private,Urban,69.01,24.9,,US,1937-10-08,Rosa Prezzia,928265926
43870,Male,1.48,0,0,No,children,Urban,120.61,20,,US,2017-10-29,Margaret Ippolito,101836958
62440,Female,51,0,0,Yes,Private,Rural,85.66,35.6,never smoked,US,1968-02-16,Christopher Wilkerson,835371183
57984,Female,15,0,0,No,Private,Urban,115.09,27.7,,US,2004-04-01,Kiara Hernandez,678811712
11808,Female,10,0,0,No,children,Rural,95.68,30.5,,US,2009-09-26,Carlos Paoli,306168987
27581,Male,69,0,0,Yes,Private,Urban,97.63,24.4,,US,1950-02-21,Teddy Blasengame,847554551
18175,Male,66,0,0,Yes,Self-employed,Urban,121.16,26.7,smokes,US,1953-04-08,Herbert Emrick,837835719
36103,Male,21,0,0,No,Private,Urban,90.77,31.1,never smoked,US,1997-10-30,Clara Jackman,373810196
39380,Female,16,0,0,No,children,Urban,104.13,22.9,never smoked,US,2003-05-19,Kenneth Harris,349185709
40450,Female,32,0,0,Yes,Private,Rural,70.25,40.7,,US,1987-06-26,Jorge Anderson,610193102
22797,Male,53,0,0,Yes,Govt_job,Urban,108.74,24,smokes,US,1966-09-30,Annabelle Nunemaker,927270980
44577,Female,77,0,0,Yes,Private,Rural,169.04,25.5,never smoked,US,1942-07-08,Hugo Landres,663769822
49988,Female,52,0,0,Yes,Govt_job,Urban,79.09,24.1,never smoked,US,1966-12-04,Jimmy Touhey,138292597
32685,Male,70,0,0,Yes,Private,Urban,229.71,36.5,formerly smoked,US,1949-06-25,Chelsea Cary,227054128
2564,Male,21,0,0,No,Private,Urban,116.03,26.2,,US,1997-12-14,Edwin Brown,637032567
37188,Female,36,0,0,Yes,Self-employed,Rural,117.13,43.2,never smoked,US,1983-05-09,Charles Harper,267232824
66881,Female,64,0,0,Yes,Self-employed,Rural,121.33,29.1,,US,1955-07-24,Vera Morrison,868096771
7967,Female,6,0,0,No,children,Urban,110.05,18.7,,US,2012-12-26,Carlos Williams,752949260
38940,Female,54,1,0,Yes,Private,Rural,65.26,31.7,formerly smoked,US,1965-08-19,Nicole Belk,409699959
32913,Female,63,0,0,Yes,Private,Rural,93.84,34.2,never smoked,US,1956-08-05,Frederick Curry,918415167
9168,Female,36,0,0,Yes,Private,Rural,107.52,38.9,,US,1983-08-29,Vincent Douglas,003056142
27896,Male,1,0,0,No,children,Rural,89.08,12.7,,US,2017-11-04,James Alier,312290764
7610,Male,15,0,0,No,children,Rural,77.72,29.5,,US,2004-01-19,Theresa Stiff,959314947
1752,Male,35,0,0,Yes,Private,Rural,67.34,,never smoked,US,1984-06-04,Robert King,464102438
11078,Male,65,0,0,Yes,Private,Urban,228.95,35.3,formerly smoked,US,1953-12-17,Jennifer Mayse,392545290
42067,Male,55,0,0,Yes,Private,Rural,85.52,23.8,,US,1964-04-07,Jesse Cotton,337310843
8205,Male,64,0,0,Yes,Self-employed,Urban,88.27,30.7,,US,1955-02-19,Roseann Roy,803931061
62739,Female,41,0,0,Yes,Private,Urban,63.78,26.9,formerly smoked,US,1978-09-10,Elizabeth Clark,766164573
67643,Female,60,0,0,Yes,Private,Rural,109.37,37.5,never smoked,US,1959-04-15,Richard Lavoie,968846236
57519,Male,65,0,1,Yes,Self-employed,Rural,56.64,30.3,,US,1954-09-03,Kevin Reed,102802936
46049,Female,77,0,0,Yes,Self-employed,Rural,101.1,18.2,smokes,US,1941-11-07,Sarah Lopez,155690244
64480,Female,40,0,0,Yes,Govt_job,Urban,70.61,22.7,smokes,US,1979-09-04,John Chatfield,070674243
57704,Female,41,0,0,Yes,Private,Rural,113.15,23.5,never smoked,US,1977-11-16,Barbara Humphery,439605662
62988,Male,60,0,0,Yes,Self-employed,Rural,216.05,32.3,formerly smoked,US,1958-11-06,Wayne Tusa,753647473
21330,Female,76,0,0,Yes,Private,Rural,85.21,29.3,,US,1942-12-22,Howard Clifford,353524401
49580,Female,36,0,0,Yes,Private,Urban,86.72,28.6,smokes,US,1983-09-01,Kevin Mccomber,660691880
44223,Female,32,0,0,Yes,Govt_job,Urban,79.29,24.1,,US,1987-01-13,David Alvarez,474391425
71383,Female,9,0,0,No,children,Urban,115.27,20.1,,US,2010-03-15,Pauline Meagher,258990219
34305,Female,78,0,0,Yes,Self-employed,Urban,86.84,24.5,formerly smoked,US,1941-07-12,Ollie Mora,564765775
46737,Female,28,0,0,Yes,Private,Urban,65.9,27.3,smokes,US,1991-06-22,Lauren Mullins,839180877
21692,Male,55,0,1,Yes,Govt_job,Urban,89.09,,formerly smoked,US,1963-12-19,Anthony Curtis,320714855
58457,Male,55,0,0,Yes,Self-employed,Rural,115.21,26.5,smokes,US,1964-04-06,Ollie Koll,463600279
55793,Male,20,0,0,No,Private,Rural,61.8,20.5,never smoked,US,1999-02-13,Vernon Summers,571025921
54675,Male,26,0,0,No,Private,Rural,95.1,24,never smoked,US,1993-05-21,Lue Rodgers,876964010
811,Female,64,0,0,Yes,Private,Urban,96.57,28.8,never smoked,US,1955-06-14,Mark Shaw,461559745
24677,Female,76,0,0,Yes,Private,Urban,252.11,33.3,formerly smoked,US,1943-07-06,Doris Thigpen,443476844
24103,Female,60,0,0,Yes,Private,Rural,99.89,30,never smoked,US,1959-03-08,Anne Kline,406552417
53850,Male,72,1,1,Yes,Self-employed,Rural,115.12,31.6,,US,1947-09-08,Brian Murrah,580212316
23545,Female,45,0,0,Yes,Private,Rural,237.89,36.7,smokes,US,1974-10-05,Crystal Ashley,798833839
42719,Female,74,1,0,Yes,Private,Rural,121.23,37.3,never smoked,US,1945-06-29,Roger Hartley,144132380
50245,Male,19,1,0,No,Private,Urban,167.75,54.5,,US,1999-12-30,Andrea White,427332845
1281,Male,76,0,0,Yes,Private,Urban,240.9,31.5,formerly smoked,US,1942-12-06,Richard Carroll,003717194
43477,Female,46,0,0,Yes,Private,Urban,201.64,22.9,formerly smoked,US,1973-05-09,Denise Aceuedo,996634030
70531,Female,42,0,0,Yes,Private,Rural,99.35,22.7,,US,1977-06-30,Daniel Smith,045009606
22411,Female,74,0,0,No,Private,Rural,96.3,29.5,never smoked,US,1945-04-14,Mona Tannenbaum,629399602
60913,Female,39,0,0,Yes,Private,Urban,209.35,55.6,formerly smoked,US,1980-07-22,James Hartman,560653068
26589,Male,7,0,0,No,children,Urban,104.53,21.4,,US,2012-09-08,Richard Love,079448262
40619,Female,8,0,0,No,children,Rural,126.86,20.1,,US,2011-06-23,Cedric Lendon,029622713
24853,Female,3,0,0,No,children,Rural,100.24,18.6,,US,2016-08-14,Susan Calkins,764236157
68152,Female,39,0,0,Yes,Private,Rural,74.42,30.6,never smoked,US,1980-01-01,Stephen Fisher,074275551
23367,Female,33,0,0,Yes,Private,Urban,84.28,23.6,formerly smoked,US,1986-04-15,Karyn Bailey,188929713
29938,Female,30,0,0,Yes,Govt_job,Urban,81.59,37.9,formerly smoked,US,1989-02-11,Frances Thruman,434372367
56780,Female,24,0,0,No,Self-employed,Urban,87.23,25,never smoked,US,1995-07-06,Patrick Parker,609099346
24124,Male,63,1,0,Yes,Private,Rural,219.18,31.1,formerly smoked,US,1955-10-21,Bradley Hollingshead,279297087
20766,Female,23,0,0,No,Private,Rural,93.7,25.1,never smoked,US,1996-09-09,Roy Lawrence,033473241
22690,Male,53,0,0,Yes,Govt_job,Urban,198.47,30.9,smokes,US,1965-10-25,Samantha Ford,683107668
16388,Male,41,0,0,Yes,Private,Rural,98.11,30,smokes,US,1978-09-25,Agatha Marshall,239324124
57062,Male,16,0,0,No,Private,Rural,65.79,39.6,never smoked,US,2003-08-27,Val Dandridge,818559544
33949,Female,31,0,0,Yes,Private,Rural,66.79,27.9,,US,1988-06-07,Edwin Watson,272918958
50590,Female,54,0,0,Yes,Private,Urban,105.56,23.8,smokes,US,1965-03-20,Chad Lucero,763741942
1283,Male,38,0,0,Yes,Private,Urban,81.56,30.2,never smoked,US,1981-05-26,Emily Johnson,475710162
23522,Male,17,0,0,No,Private,Rural,79.57,23.1,,US,2002-06-08,Maria Friedman,694614308
40186,Male,58,0,0,Yes,Private,Urban,61.26,26.5,never smoked,US,1961-07-16,Wesley Beaulieu,237570695
14218,Female,77,1,0,Yes,Self-employed,Urban,88.86,33.1,never smoked,US,1942-02-03,Erik Jackson,293950586
59572,Male,52,0,0,No,Self-employed,Rural,56.92,24.7,never smoked,US,1967-08-02,Trista Laws,073418726
46936,Female,39,0,0,Yes,Private,Urban,58.35,28.2,never smoked,US,1979-11-17,Francisco Harnden,886241493
56234,Male,35,0,0,Yes,Private,Urban,58,33,smokes,US,1983-11-13,Mercedes Johnson,208523333
24793,Female,34,0,0,Yes,Private,Urban,108.68,38.8,formerly smoked,US,1985-09-24,Charles Clark,175474477
72091,Male,75,0,0,Yes,Self-employed,Rural,61.9,32.8,formerly smoked,US,1944-09-16,Randall Hager,654416688
42379,Male,68,0,0,Yes,Self-employed,Rural,90.35,24.1,never smoked,US,1950-12-04,Audrey Jackson,915238082
583,Female,52,0,0,Yes,Govt_job,Rural,105.02,24.6,smokes,US,1967-01-06,Suzi Middleton,319738599
51913,Male,60,0,0,Yes,Self-employed,Urban,64.05,28.2,never smoked,US,1959-08-07,Hans Chabot,383861575
57964,Male,42,0,0,Yes,Private,Rural,73.06,28,smokes,US,1976-10-27,Bryan Gilbert,309296864
41660,Male,18,0,0,No,Self-employed,Rural,94.97,37.2,never smoked,US,2001-04-23,Allen Oster,767298836
24094,Male,12,0,0,No,children,Urban,112.57,28.2,smokes,US,2007-05-04,Hattie Weyrick,252409301
63673,Male,34,0,0,Yes,Private,Rural,82.57,23.3,,US,1985-08-19,Luis Peterson,385597329
52407,Female,9,0,0,No,children,Rural,110.79,20.2,,US,2010-08-20,Ethel Woodard,831629905
33883,Male,26,0,0,Yes,Private,Rural,78.86,25.2,,US,1993-06-19,Linda Carroll,375914893
29589,Female,76,0,0,Yes,Private,Rural,71.24,30.7,never smoked,US,1943-09-10,Robert Fatica,151658977
34924,Female,33,0,0,No,Govt_job,Rural,80.88,23.7,formerly smoked,US,1985-12-06,Bruce Taylor,654496109
55338,Female,80,0,0,Yes,Self-employed,Urban,211.85,30,formerly smoked,US,1939-09-26,Peggy Joesph,848355702
51317,Female,15,0,0,No,Private,Rural,72.44,41.7,,US,2004-02-11,Christina Bright,558019632
60264,Female,59,0,0,Yes,Private,Urban,83.73,29.7,formerly smoked,US,1960-09-05,Robert Talaga,960844053
56871,Female,40,0,0,Yes,Self-employed,Rural,69.49,33.6,never smoked,US,1978-12-01,Ryan Catholic,578691836
68987,Male,50,0,0,Yes,Private,Urban,83.39,31.4,,US,1969-08-10,Matthew Jankowiak,550754558
52584,Female,62,0,0,Yes,Self-employed,Urban,86.84,29.1,never smoked,US,1957-04-08,Thelma Gilbert,856869750
24019,Female,49,0,0,Yes,Private,Rural,92.6,23.9,smokes,US,1969-10-21,Barbara Lara,426647473
10756,Male,80,0,0,Yes,Self-employed,Urban,87.19,41.3,never smoked,US,1938-12-13,Thomas Dziedzic,924589612
64635,Female,26,0,0,Yes,Private,Rural,101.27,41.5,formerly smoked,US,1993-01-15,Damian West,887235586
51914,Female,15,0,0,No,Private,Rural,127.2,24.8,,US,2004-02-07,Johnathan Brogan,879631862
26292,Male,81,0,0,Yes,Private,Urban,184.27,34,formerly smoked,US,1938-06-13,Harriet Berry,960267847
47520,Female,39,0,0,Yes,Private,Urban,58.83,42.7,never smoked,US,1980-03-15,Carol Hackleman,942076484
58112,Female,50,0,0,Yes,Private,Urban,108.53,28.5,never smoked,US,1968-11-28,Monica Richardson,981638851
9726,Female,43,0,0,Yes,Private,Urban,80.36,34.2,never smoked,US,1976-07-24,Tammy Hardee,433626605
60009,Female,45,0,0,No,Self-employed,Rural,86.9,30,never smoked,US,1974-02-25,Fritz Schott,904935387
46961,Female,44,0,0,Yes,Self-employed,Urban,67.2,20.4,never smoked,US,1974-11-14,Alice Lollar,015087001
41423,Female,61,1,0,Yes,Private,Urban,114.58,34.2,,US,1958-01-10,Elvia Womble,444891683
31772,Male,44,1,0,Yes,Self-employed,Urban,225.19,42.7,smokes,US,1974-12-27,Mary Pendleton,508982436
21556,Male,80,1,0,Yes,Private,Urban,97.62,24.6,smokes,US,1939-10-21,James Macklin,605873409
46135,Female,2,0,0,No,children,Urban,75.57,17,,US,2017-05-07,Susan Hall,653615051
14007,Male,33,0,0,Yes,Private,Urban,90.29,24.5,,US,1986-05-05,Jose Krampitz,360242957
52888,Male,16,0,0,No,Private,Rural,87.15,32.3,never smoked,US,2003-09-29,Robert Goss,444973985
9048,Female,75,0,0,Yes,Self-employed,Urban,87.2,31.7,formerly smoked,US,1944-09-07,Anitra Ingle,121559889
40032,Male,27,0,0,No,Private,Rural,67.42,51.4,smokes,US,1992-01-29,Craig Debonis,959800533
67793,Male,56,1,0,Yes,Private,Rural,62.01,37,never smoked,US,1962-12-10,Donna Lopez,412393522
26063,Female,75,0,0,Yes,Self-employed,Rural,108.43,20.3,formerly smoked,US,1944-06-27,Anne Whorton,025884053
12864,Female,54,1,1,Yes,Private,Rural,71.48,29.5,formerly smoked,US,1965-06-15,Roger Sola,842428985
66746,Female,49,0,0,Yes,Private,Urban,137.5,20.4,,US,1970-09-05,Mary Smiley,047103338
27195,Female,4,0,0,No,children,Rural,89.63,18.1,,US,2015-06-23,Tony Cooper,754909449
29263,Female,56,0,0,Yes,Private,Rural,77.18,26,never smoked,US,1963-02-11,Mark Chance,411621745
38798,Male,29,0,0,No,Private,Rural,55.48,29.2,never smoked,US,1989-11-15,Brigitte Mcfarland,181098686
37777,Female,66,0,0,No,Private,Urban,79.88,30.7,never smoked,US,1953-03-19,Sean Hernandez,045093553
57055,Male,15,0,0,No,Private,Rural,89,22.1,,US,2004-09-22,Clarissa Brooks,060043645
20164,Male,47,0,0,No,Private,Urban,95.85,40.3,never smoked,US,1972-10-11,William Kosiba,425442698
16657,Female,30,0,0,No,Private,Urban,74.23,59,formerly smoked,US,1989-06-05,Donald Sedgwick,627608024
70135,Female,54,0,0,Yes,Private,Urban,177.15,31.6,never smoked,US,1965-05-28,Nancy Scally,152809683
48475,Male,33,0,0,Yes,Private,Rural,94.69,31.2,,US,1985-10-31,Ella Walker,941806425
71940,Female,16,0,0,No,Private,Urban,142.93,27.2,,US,2003-05-29,Jonathan Runnels,199560994
67822,Male,0.8,0,0,No,children,Urban,131.06,,,US,2019-06-26,Clifford Emery,194860681
61100,Female,39,0,0,Yes,Govt_job,Urban,123.76,39.1,,US,1979-12-24,David Carver,500933774
67622,Male,14,0,0,No,children,Urban,60.92,18.1,formerly smoked,US,2005-06-10,Bruce Fyfe,037114757
72603,Male,75,0,0,Yes,Self-employed,Urban,130.49,20.6,,US,1944-06-27,Elizabeth Amorosi,232830203
24347,Male,56,0,0,Yes,Private,Rural,64.13,36.8,formerly smoked,US,1963-07-12,Edwin Melendez,618992406
33665,Female,36,0,0,Yes,Private,Rural,127.23,45.8,smokes,US,1983-05-02,Emily Tate,316267246
58478,Male,44,0,0,Yes,Self-employed,Urban,132.79,29.4,formerly smoked,US,1974-10-26,Nathan Elliott,957270404
37220,Female,57,0,0,Yes,Private,Rural,89.16,24.5,formerly smoked,US,1961-12-16,David Horvath,620963060
45296,Female,78,0,0,Yes,Self-employed,Urban,122.36,21.2,formerly smoked,US,1941-07-20,Kenneth Ewald,826460350
38270,Female,55,0,0,Yes,Private,Urban,58.42,27.4,formerly smoked,US,1963-12-26,Gregory Calkins,000265384
2197,Female,37,0,0,Yes,Private,Urban,86.55,32.7,,US,1981-10-19,Erin Douglas,750990097
69353,Male,49,0,0,Yes,Self-employed,Urban,82.63,24.5,,US,1970-06-08,Betty Hong,562356014
48445,Female,49,1,0,Yes,Private,Urban,92.53,34.2,never smoked,US,1970-09-24,Christopher Stapleton,927799046
29000,Female,49,0,0,Yes,Govt_job,Rural,94.62,30.1,smokes,US,1969-12-22,Elaine Gerraro,725792546
8065,Female,56,0,0,Yes,Private,Rural,90.79,,formerly smoked,US,1963-01-18,Matt Francis,221100759
68363,Male,4,0,0,No,children,Rural,67.65,15.8,,US,2015-02-06,Marilyn Meyer,486306565
46459,Female,69,0,0,Yes,Govt_job,Rural,195.73,,smokes,US,1949-10-23,Iva Davey,502538280
29798,Female,14,0,0,No,children,Rural,89.63,15.7,,US,2005-04-20,Charles Farnsworth,125427714
9861,Male,52,0,0,Yes,Private,Rural,118.41,26.9,never smoked,US,1966-11-23,Tosha Hillis,905281550
71489,Male,60,0,0,Yes,Private,Rural,72.93,35,never smoked,US,1959-08-29,Omar Carroll,287194898
3846,Male,74,1,0,Yes,Private,Rural,108.04,24.7,never smoked,US,1945-10-12,Cynthia Powers,061477600
41680,Female,0.48,0,0,No,children,Urban,78.57,,,US,2019-03-06,Jeremy Mccall,773212198
41077,Female,44,0,0,Yes,Private,Urban,92.38,24.8,formerly smoked,US,1975-10-06,Ricardo Ford,973955234
59658,Female,39,0,0,No,Private,Urban,90.68,42,formerly smoked,US,1980-08-13,Hipolito Waller,265360203
2806,Male,46,0,0,Yes,Private,Rural,92.41,22,smokes,US,1973-01-22,Raymond Becker,700299999
31673,Female,65,0,1,Yes,Self-employed,Rural,87.53,28.2,,US,1954-04-27,Alvin Velazquez,878534158
50706,Male,0.16,0,0,No,children,Rural,59.39,12,,US,2019-07-11,Wilda Christ,577142337
61522,Female,81,0,0,Yes,Self-employed,Rural,219.77,20,never smoked,US,1937-11-03,Kathleen Knight,964527494
1800,Female,74,0,0,Yes,Self-employed,Urban,206.21,,,US,1944-11-13,Wesley Williams,027871168
64611,Female,73,0,0,Yes,Private,Urban,76.75,27.9,,US,1946-10-07,Roland Blank,230067301
9727,Male,51,1,0,Yes,Private,Rural,87.09,35.5,never smoked,US,1968-09-17,Carolyn Richards,238706906
41535,Male,66,0,0,Yes,Self-employed,Urban,112.31,25.9,never smoked,US,1953-10-14,Karen Moore,297566483
23695,Female,62,0,0,Yes,Govt_job,Rural,96.9,24.5,smokes,US,1957-02-21,Abraham Gomez,489977489
39952,Male,26,0,0,No,Private,Urban,93.69,24.6,never smoked,US,1993-03-09,Jane Tolles,266487856
31662,Female,76,1,0,Yes,Self-employed,Urban,72.52,38.6,smokes,US,1943-09-19,Shelley Carver,413967673
56956,Male,1.16,0,0,No,children,Rural,109.32,14.9,,US,2018-05-01,James Wood,901830464
44650,Male,30,0,0,Yes,Self-employed,Urban,162.99,27.3,smokes,US,1989-06-16,Joseph Cook,045284618
53531,Male,12,0,0,No,children,Rural,165.67,23.4,,US,2007-08-01,Jessica Prescott,660138092
32779,Female,20,0,0,No,Private,Rural,91.92,21.5,never smoked,US,1999-07-20,Robert Burg,288257057
60692,Male,14,0,0,No,children,Urban,99.44,21.2,,US,2005-04-20,Gregory Delvalle,195610816
34034,Male,58,0,0,Yes,Self-employed,Urban,214.59,25.6,,US,1961-02-09,Ida Story,513745630
23944,Female,40,0,0,Yes,Govt_job,Urban,87.85,30.7,never smoked,US,1979-08-21,John Cason,022819596
9702,Female,59,0,0,Yes,Private,Rural,83.74,30.9,smokes,US,1960-03-19,Simon Desmarais,266508992
63286,Female,81,0,0,Yes,Private,Rural,95.3,22.1,formerly smoked,US,1937-11-05,Lisa Stamper,268023285
40281,Female,62,0,0,Yes,Private,Rural,59.89,30,,US,1957-04-07,Ona Zwolinski,150144095
19178,Female,49,0,0,Yes,Private,Urban,100.25,27,smokes,US,1970-08-10,Eric Vacheresse,492993163
13294,Female,10,0,0,No,children,Rural,93.72,23.8,never smoked,US,2008-12-22,Mark Tucker,324924304
49942,Female,48,0,0,Yes,Private,Urban,117.48,27.2,never smoked,US,1970-12-31,Peter Honey,226569337
4873,Female,7,0,0,No,children,Rural,78.2,19.1,,US,2012-09-11,Thomas Henle,322592372
30378,Female,47,0,0,Yes,Private,Urban,83.23,31.3,never smoked,US,1971-11-09,Chris Roach,667316089
41273,Female,29,0,0,Yes,Private,Urban,86.65,29.7,,US,1990-03-03,Nichole Barjas,880171686
68946,Female,49,0,0,Yes,Private,Urban,85.09,22.9,formerly smoked,US,1969-11-07,Hilda Mcknight,063462389
